"pnro","nimi","kunta","maakunta","hinta2016keski","hinta2016min","hinta2016max","trendi2016keski","trendi2016min","trendi2016max"
"95470","Pirkkiö-Röyttä","Tornio","Lappi",1210,1120,1310,-3.5,-4.7,-2.4
"95220","Simoniemi","Simo","Lappi",1210,1110,1330,-3.4,-4.6,-2.2
"95350","Peura","Tervola","Lappi",1290,1110,1450,-3,-4.6,-1.4
"95900","Kolari Keskus","Kolari","Lappi",1260,1090,1410,-4.2,-5.7,-2.8
"95930","Äkäsjoensuu","Kolari","Lappi",1260,1090,1410,-4.2,-5.8,-2.8
"99310","Yli-Muonio","Muonio","Lappi",1220,1090,1350,-6.2,-8.1,-4.3
"99320","Kätkäsuvanto","Muonio","Lappi",1230,1090,1350,-6.2,-8,-4.3
"96320","Teollisuuskylä","Rovaniemi","Lappi",1220,1080,1340,-4.5,-5.6,-3.2
"99760","Uimaniemi","Sodankylä","Lappi",1220,1080,1340,-6.3,-8.1,-4.4
"95500","Vojakkala-Yli-Liakka","Tornio","Lappi",1180,1070,1290,-3.6,-4.8,-2.4
"96600","Koskenkylä","Rovaniemi","Lappi",1160,1070,1250,-3.9,-5.5,-2.4
"99550","Aska-Orakylä","Sodankylä","Lappi",1200,1070,1330,-6.4,-8.2,-4.4
"99750","Sassali","Sodankylä","Lappi",1210,1070,1330,-6.4,-8.2,-4.4
"95430","Suensaari","Tornio","Lappi",1110,1060,1150,-3.3,-4.6,-2.2
"99540","Torvinen","Sodankylä","Lappi",1190,1060,1320,-6.4,-8.3,-4.5
"99770","Jeesiö","Sodankylä","Lappi",1190,1060,1320,-6.4,-8.3,-4.5
"95230","Maksniemi","Simo","Lappi",1150,1050,1260,-3.8,-5,-2.7
"95310","Liedakkala","Keminmaa","Lappi",1190,1050,1320,-3.5,-5.2,-1.9
"95440","Kyläjoki","Tornio","Lappi",1150,1050,1250,-3.9,-5.1,-2.8
"95520","Kukkola","Tornio","Lappi",1150,1050,1260,-3.7,-4.9,-2.6
"95990","Kurtakko","Kolari","Lappi",1220,1050,1390,-4.5,-6.1,-3
"99450","Palojoensuu-Kuttanen","Enontekiö","Lappi",1180,1050,1310,-6.6,-8.4,-4.6
"99520","Seipäjärvi","Sodankylä","Lappi",1180,1050,1310,-6.5,-8.4,-4.6
"99530","Vuojärvi","Sodankylä","Lappi",1180,1050,1310,-6.5,-8.3,-4.6
"99555","Luosto","Sodankylä","Lappi",1190,1050,1310,-6.5,-8.3,-4.6
"99720","Riipi","Sodankylä","Lappi",1180,1050,1310,-6.5,-8.4,-4.6
"94450","Lassila-Jokisuu","Keminmaa","Lappi",1090,1040,1150,-3.4,-4.8,-1.9
"95700","Pello Keskus","Pello","Lappi",1140,1040,1250,-3.8,-5,-2.7
"95940","Tapojärvi","Muonio","Lappi",1210,1040,1380,-4.6,-6.3,-3.2
"99190","Hanhimaa","Kittilä","Lappi",1240,1040,1420,-8,-10.4,-5.7
"99280","Tepsa","Kittilä","Lappi",1180,1040,1300,-6.6,-8.4,-4.6
"99410","Vuontisjärvi","Enontekiö","Lappi",1170,1040,1300,-6.6,-8.4,-4.6
"99650","Sattanen","Sodankylä","Lappi",1200,1040,1370,-5.5,-7.4,-3.6
"99885","Lemmenjoki","Inari","Lappi",1220,1040,1390,-7.1,-9.4,-4.6
"95210","Filpus","Simo","Lappi",1140,1030,1250,-3.8,-5,-2.7
"99340","Raattama-Pallastunturi","Kittilä","Lappi",1170,1030,1300,-6.6,-8.4,-4.7
"99860","Nellim","Inari","Lappi",1210,1030,1380,-7.2,-9.4,-4.7
"95460","Kantojärvi","Tornio","Lappi",1120,1020,1220,-4.1,-5.4,-3
"99170","Pulju","Kittilä","Lappi",1220,1020,1400,-8.2,-10.6,-5.8
"99230","Jeesiöjärvi","Kittilä","Lappi",1160,1020,1280,-6.7,-8.6,-4.7
"99270","Hormakumpu","Kittilä","Lappi",1160,1020,1280,-6.7,-8.5,-4.7
"99360","Kangosjärvi","Muonio","Lappi",1160,1020,1280,-6.7,-8.6,-4.7
"94720","Peurasaari","Kemi","Lappi",1060,1010,1110,-4,-5.3,-2.6
"99600","Sodankylä Keskus","Sodankylä","Lappi",1080,1010,1150,-4.4,-6.4,-2.5
"99990","Nuorgam","Utsjoki","Lappi",1140,1010,1270,-6.8,-8.7,-4.8
"99290","Kelontekemä","Kittilä","Lappi",1140,1000,1270,-6.9,-8.8,-4.9
"99510","Raudanjoki-Seipäjärvi","Sodankylä","Lappi",1140,1000,1270,-6.8,-8.7,-4.8
"99980","Utsjoki Keskus","Utsjoki","Lappi",1140,1000,1270,-6.9,-8.8,-4.9
"95200","Simo Keskus","Simo","Lappi",1100,990,1200,-4.1,-5.3,-3
"95560","Aapajoki","Tornio","Lappi",1100,990,1200,-4.1,-5.3,-3
"95950","Kihlanki-Tapojärvi","Muonio","Lappi",1170,990,1340,-5,-6.7,-3.4
"99240","Kuivasalmi","Kittilä","Lappi",1130,990,1260,-6.9,-8.8,-4.9
"99420","Peltovuoma","Enontekiö","Lappi",1120,990,1260,-7,-8.9,-5
"95300","Tervola Keskus","Tervola","Lappi",1080,980,1170,-4.2,-6.2,-2.3
"95530","Karunki","Tornio","Lappi",1090,980,1190,-4.2,-5.4,-3
"96440","Ounasrinne","Rovaniemi","Lappi",1030,980,1070,-4.4,-5.6,-3.2
"96500","Korkalovaara","Rovaniemi","Lappi",1020,980,1050,-3.6,-4.6,-2.5
"99950","Karigasniemi","Utsjoki","Lappi",1110,980,1250,-7.1,-9,-5
"94600","Ristikangas-Kivikko","Kemi","Lappi",1030,970,1080,-3.8,-5.2,-2.3
"99460","Kuttanen","Enontekiö","Lappi",1110,970,1240,-7.1,-9.1,-5.1
"95365","Maula","Keminmaa","Lappi",1090,960,1220,-4.2,-5.8,-2.5
"95375","Yli-Paakkola","Tervola","Lappi",1090,960,1220,-4.2,-5.8,-2.5
"95590","Arpela","Tornio","Lappi",1060,960,1160,-4.4,-5.6,-3.1
"95720","Jarhoinen","Pello","Lappi",1050,950,1150,-4.4,-5.7,-3.1
"99470","Karesuvanto","Enontekiö","Lappi",1080,950,1230,-7.3,-9.3,-5.2
"94100","Kemi Keskus","Kemi","Lappi",980,940,1020,-3.9,-5,-2.7
"95225","Viantie","Simo","Lappi",1040,940,1140,-4.5,-5.8,-3.2
"95315","Törmä","Keminmaa","Lappi",1080,940,1200,-4.3,-6,-2.6
"95340","Loue","Tervola","Lappi",1080,940,1200,-4.3,-6,-2.6
"99195","Pokka","Kittilä","Lappi",1160,940,1350,-8.8,-11.3,-6.4
"99440","Leppäjärvi","Enontekiö","Lappi",1070,940,1220,-7.4,-9.4,-5.3
"99490","Kilpisjärvi","Enontekiö","Lappi",1070,940,1220,-7.4,-9.4,-5.3
"99910","Kaamanen-Partakko","Inari","Lappi",1070,940,1220,-7.4,-9.4,-5.3
"95770","Lankojärvi","Pello","Lappi",1030,930,1130,-4.6,-5.9,-3.3
"99430","Nunnanen","Enontekiö","Lappi",1060,930,1210,-7.5,-9.5,-5.3
"95370","Itäkoski","Keminmaa","Lappi",1060,920,1180,-4.4,-6.1,-2.7
"95540","Korpikylä","Tornio","Lappi",1020,920,1120,-4.7,-5.9,-3.3
"95830","Vaattojärvi","Kolari","Lappi",1030,920,1130,-4.6,-5.9,-3.3
"99250","Kiistala-Jeesiöjärvi","Kittilä","Lappi",1060,920,1200,-7.5,-9.5,-5.4
"99930","Sevettijärvi-Näätämö","Inari","Lappi",1060,920,1200,-7.5,-9.5,-5.4
"95325","Paakkola","Tervola","Lappi",1040,910,1170,-4.5,-6.2,-2.9
"95620","Aavasaksa","Ylitornio","Lappi",1020,910,1130,-4.2,-5.7,-2.8
"99610","Siurunmaa","Sodankylä","Lappi",1070,910,1220,-6.2,-8.2,-4.2
"99660","Kersilö","Sodankylä","Lappi",1070,910,1220,-6.2,-8.2,-4.2
"99800","Ivalo","Inari","Lappi",980,910,1050,-7.3,-9.5,-4.8
"95710","Naamijoki","Pello","Lappi",1000,900,1100,-4.8,-6.1,-3.4
"95780","Sirkkakoski","Pello","Lappi",1010,900,1110,-4.7,-6,-3.4
"95800","Sieppijärvi-Taapajärvi","Kolari","Lappi",1010,900,1110,-4.7,-6,-3.4
"99940","Näätämö","Inari","Lappi",1040,900,1180,-7.7,-9.7,-5.5
"95255","Alaniemi","Simo","Lappi",990,890,1090,-4.9,-6.2,-3.5
"95270","Yli-Kärppä-Tainionjoki","Simo","Lappi",990,890,1100,-4.9,-6.2,-3.5
"95630","Kuivakangas","Ylitornio","Lappi",1000,890,1110,-4.4,-5.8,-2.9
"95760","Konttajärvi","Pello","Lappi",990,890,1090,-4.9,-6.2,-3.5
"95330","Tervola","Tervola","Lappi",1020,880,1140,-4.7,-6.4,-3
"95655","Etelä-Portimojärvi","Ylitornio","Lappi",990,880,1110,-4.4,-5.8,-2.9
"95615","Pekanpää","Ylitornio","Lappi",980,870,1090,-4.5,-6,-3
"95750","Orajärvi","Pello","Lappi",970,870,1070,-5,-6.4,-3.6
"95790","Lampsijärvi","Pello","Lappi",970,870,1070,-5,-6.4,-3.6
"95610","Kainuunkylä","Ylitornio","Lappi",970,860,1070,-4.6,-6,-3
"95635","Kaulinranta","Ylitornio","Lappi",960,860,1070,-4.6,-6,-3
"95840","Venejärvenkylä","Kolari","Lappi",960,860,1060,-5.1,-6.5,-3.7
"99620","Kelujärvi","Sodankylä","Lappi",1020,860,1170,-6.5,-8.5,-4.5
"95860","Pasmajärvi","Kolari","Lappi",950,850,1050,-5.2,-6.6,-3.7
"95355","Koivu-Peura","Tervola","Lappi",980,840,1110,-5,-6.7,-3.2
"95645","Turtola","Pello","Lappi",910,810,1020,-5,-6.4,-3.4
"95680","Lohijärvi","Ylitornio","Lappi",910,810,1020,-5,-6.4,-3.4
"95850","Ruokojärvi","Kolari","Lappi",920,810,1020,-5.5,-6.9,-3.9
"95260","Tainionjoki","Simo","Lappi",900,790,1000,-5.6,-7.1,-4
"95640","Juoksenki","Pello","Lappi",890,790,990,-5.1,-6.6,-3.5
"95660","Kantomaanpää","Ylitornio","Lappi",890,790,990,-5.1,-6.6,-3.5
"97130","Hirvas","Rovaniemi","Lappi",890,790,990,-1.3,-3.2,0.5
"97160","Petäjäinen","Rovaniemi","Lappi",890,790,990,-1.3,-3.2,0.5
"97220","Sinettä","Rovaniemi","Lappi",890,790,990,-1.3,-3.2,0.5
"94400","Keminmaa Keskus","Keminmaa","Lappi",810,770,850,-4.8,-6.3,-3.3
"95675","Meltosjärvi","Ylitornio","Lappi",860,760,970,-5.4,-6.8,-3.6
"97700","Ranua Keskus","Ranua","Lappi",830,760,890,-0.6,-2.8,1.6
"95670","Pessalompolo","Ylitornio","Lappi",860,750,960,-5.4,-6.9,-3.7
"97170","Jaatila","Rovaniemi","Lappi",850,750,940,-1.6,-3.5,0.2
"94900","Ajos","Kemi","Lappi",800,740,850,-4.8,-5.8,-3.7
"95690","Mellakoski","Ylitornio","Lappi",850,740,950,-5.5,-7,-3.8
"97110","Rautionsaari","Rovaniemi","Lappi",840,740,930,-1.6,-3.6,0.2
"99670","Petkula","Sodankylä","Lappi",910,740,1060,-7.2,-9.3,-5.2
"97635","Juuniemi","Rovaniemi","Lappi",820,730,910,-1.8,-3.7,0.1
"97770","Petäjäjärvi","Ranua","Lappi",830,730,930,-1.4,-3.2,0.3
"98100","Kemijärvi Keskus","Kemijärvi","Lappi",770,730,810,-4.2,-5.9,-2.5
"99655","Sattasvaara","Sodankylä","Lappi",890,730,1050,-7.4,-9.4,-5.3
"94430","Kaakamo","Tornio","Lappi",800,720,870,-5,-6.3,-3.7
"98440","Kallaanvaara","Kemijärvi","Lappi",830,720,930,-3.2,-4.9,-1.5
"94300","Pajusaari","Kemi","Lappi",770,710,820,-5,-6,-3.9
"97140","Muurola","Rovaniemi","Lappi",810,710,900,-1.9,-3.8,-0.1
"97610","Oikarainen","Rovaniemi","Lappi",810,710,900,-1.9,-3.8,-0.1
"99640","Tanhua","Savukoski","Lappi",870,710,1040,-7.5,-9.6,-5.4
"97380","Kukasranta","Sodankylä","Lappi",790,700,890,-1.9,-3.9,-0.2
"97615","Tennirova","Rovaniemi","Lappi",800,700,890,-1.9,-3.9,-0.1
"97655","Autti","Rovaniemi","Lappi",800,700,890,-1.9,-3.9,-0.2
"97780","Kuukasjärvi-Petäjäjärvi","Ranua","Lappi",810,700,900,-1.5,-3.4,0.1
"99695","Tankavaara","Sodankylä","Lappi",870,700,1030,-7.6,-9.7,-5.4
"94500","Lautiosaari","Keminmaa","Lappi",770,690,850,-5,-6.9,-3.1
"97280","Tapio","Rovaniemi","Lappi",780,690,880,-2,-4,-0.3
"97290","Marraskoski","Rovaniemi","Lappi",780,690,870,-2,-4,-0.3
"97620","Viiri-Tennirova","Rovaniemi","Lappi",780,690,870,-2,-4,-0.3
"97625","Vanttauskoski","Rovaniemi","Lappi",780,690,870,-2,-4,-0.3
"97650","Juotas","Rovaniemi","Lappi",790,690,880,-2,-4,-0.3
"97670","Kivitaipale","Rovaniemi","Lappi",780,690,870,-2,-4,-0.3
"97840","Lehtiniemi","Posio","Lappi",780,690,870,-2,-4,-0.3
"97890","Karjalaisenniemi","Posio","Lappi",790,690,880,-2,-4,-0.2
"97920","Suonnankylä","Posio","Lappi",790,690,890,-1.8,-3.9,0.3
"99690","Vuotso","Sodankylä","Lappi",860,690,1020,-7.6,-9.7,-5.4
"95600","Ylitornio Keskus","Ylitornio","Lappi",750,680,810,-5.5,-7.2,-3.6
"97630","Pekkala","Rovaniemi","Lappi",780,680,870,-2.1,-4.1,-0.3
"97720","Yli-Simo-Raiskio","Ranua","Lappi",790,680,880,-1.6,-3.6,0.1
"97765","Kuha-Impiö-Itäranua","Ranua","Lappi",780,680,870,-1.7,-3.6,0
"97940","Lohiranta","Posio","Lappi",780,680,880,-1.9,-4,0.2
"97950","Säikkä","Posio","Lappi",780,680,880,-1.9,-4,0.2
"97970","Sirniö","Posio","Lappi",780,680,880,-1.9,-4.1,0.1
"97240","Sonka","Rovaniemi","Lappi",760,670,860,-2.2,-4.2,-0.4
"97250","Raanujärvi","Ylitornio","Lappi",770,670,860,-2.1,-4.2,-0.4
"97760","Saariharju","Ranua","Lappi",760,670,860,-1.8,-3.8,0
"97820","Perä-Posio","Posio","Lappi",760,670,860,-2.2,-4.2,-0.4
"97880","Nolimo-Jumisko","Posio","Lappi",770,670,860,-2.1,-4.2,-0.4
"97895","Mourujärvi","Posio","Lappi",760,670,860,-2.2,-4.2,-0.4
"97960","Kuloharju-Säikkä","Posio","Lappi",770,670,870,-1.9,-4.2,0.1
"98310","Karvakko","Kemijärvi","Lappi",760,670,840,-3.6,-5.3,-2.1
"99645","Lokka","Sodankylä","Lappi",840,670,1000,-7.8,-10.1,-5.6
"97310","Patokoski","Rovaniemi","Lappi",760,660,850,-2.2,-4.3,-0.4
"97390","Kierinki","Sodankylä","Lappi",760,660,850,-2.2,-4.3,-0.4
"97470","Alakylä-Sailehto","Kittilä","Lappi",760,660,850,-2.2,-4.3,-0.4
"97675","Narkaus-Kämät","Rovaniemi","Lappi",760,660,850,-2.2,-4.3,-0.4
"97925","Tolva","Posio","Lappi",770,660,860,-2,-4.3,0.1
"97965","Kynsilä","Posio","Lappi",760,660,860,-2,-4.3,0.1
"97980","Anetjärvi","Posio","Lappi",760,660,860,-2,-4.3,0.1
"94200","Torvinen-Vainio","Kemi","Lappi",710,650,760,-4.8,-6.6,-3.1
"94460","Ruottala","Tornio","Lappi",730,650,810,-5.4,-6.9,-4
"97340","Meltaus-Jääskö-Perttaus","Rovaniemi","Lappi",740,650,830,-2.3,-4.4,-0.6
"97420","Lohiniva","Kittilä","Lappi",740,650,840,-2.3,-4.4,-0.5
"97510","Vikajärvi","Rovaniemi","Lappi",750,650,840,-2.3,-4.3,-0.5
"97580","Misi","Rovaniemi","Lappi",740,650,830,-2.3,-4.4,-0.5
"97665","Pohjasperä","Ranua","Lappi",740,650,830,-2.3,-4.4,-0.5
"97690","Sulaoja","Rovaniemi","Lappi",750,650,840,-2.3,-4.4,-0.5
"97900","Posio Keskus","Posio","Lappi",710,650,760,-2.4,-4.8,-0.2
"97330","Rattosjärvi","Pello","Lappi",730,640,820,-2.4,-4.5,-0.7
"97370","Unarin-Luusua","Sodankylä","Lappi",730,640,830,-2.4,-4.4,-0.6
"97520","Nampa","Rovaniemi","Lappi",730,640,830,-2.4,-4.5,-0.6
"97530","Nampa-Yli-Nampa","Rovaniemi","Lappi",730,640,820,-2.4,-4.5,-0.7
"97645","Juujärvi","Kemijärvi","Lappi",730,640,820,-2.4,-4.5,-0.7
"97680","Saari-Kämä","Rovaniemi","Lappi",730,640,820,-2.4,-4.5,-0.7
"97685","Siika-Kämä","Rovaniemi","Lappi",740,640,830,-2.4,-4.4,-0.6
"97715","Raiskio","Ranua","Lappi",740,640,830,-1.9,-4,-0.1
"97850","Ristilä","Posio","Lappi",730,640,820,-2.4,-4.5,-0.7
"98400","Isokylä-Ryti-Lehtola","Kemijärvi","Lappi",720,640,800,-3.9,-5.7,-2.4
"99665","Moskuvaara","Sodankylä","Lappi",820,640,990,-8,-10.2,-5.8
"97785","Kelankylä","Ranua","Lappi",730,630,820,-2,-4,-0.1
"97870","Jumisko","Posio","Lappi",720,630,820,-2.4,-4.5,-0.7
"98510","Saunavaara","Pelkosenniemi","Lappi",710,630,790,-4,-5.7,-2.4
"97335","Ruuhivaara","Pello","Lappi",720,620,810,-2.5,-4.6,-0.7
"97590","Raajärvi","Kemijärvi","Lappi",720,620,810,-2.5,-4.6,-0.7
"98360","Vuostimo","Kemijärvi","Lappi",700,620,780,-4.1,-5.9,-2.5
"97320","Marrasjärvi","Rovaniemi","Lappi",700,610,800,-2.6,-4.7,-0.8
"97810","Suorsa","Posio","Lappi",700,610,790,-2.6,-4.8,-0.8
"97815","Pernu-Suorsa","Posio","Lappi",710,610,800,-2.6,-4.7,-0.8
"98560","Kairala-Luiro","Pelkosenniemi","Lappi",690,610,770,-4.2,-5.9,-2.6
"98900","Salla Keskus","Salla","Lappi",660,610,720,-4.2,-6.1,-2.2
"94700","Takajärvi-Haukkari","Kemi","Lappi",630,600,660,-6.2,-7.4,-5
"97540","Tiainen","Rovaniemi","Lappi",700,600,790,-2.6,-4.8,-0.9
"98500","Pelkosenniemi Keskus","Pelkosenniemi","Lappi",680,600,760,-4.2,-6,-2.7
"98660","Salmivaara","Salla","Lappi",680,600,750,-4.3,-6,-2.7
"98800","Savukoski Keskus-Värriö","Savukoski","Lappi",680,600,760,-4.2,-5.9,-2.7
"98230","Luusua-Karsimus","Kemijärvi","Lappi",670,590,750,-4.3,-6,-2.7
"98350","Tapionniemi","Kemijärvi","Lappi",670,590,740,-4.4,-6.1,-2.8
"98450","Kostamo","Kemijärvi","Lappi",670,590,750,-4.3,-6,-2.8
"98620","Pahkakumpu","Salla","Lappi",670,590,750,-4.3,-6,-2.7
"98710","Joutsijärvi","Kemijärvi","Lappi",670,590,750,-4.3,-6.1,-2.8
"98780","Maaninkavaara","Posio","Lappi",670,590,750,-4.3,-6,-2.8
"98920","Kelloselkä","Salla","Lappi",670,590,750,-4.2,-5.9,-2.4
"98930","Kotalankylä","Salla","Lappi",670,590,750,-4.2,-5.9,-2.4
"98420","Ryti-Lehtola","Kemijärvi","Lappi",660,580,740,-4.4,-6.1,-2.8
"98530","Pyhätunturi","Pelkosenniemi","Lappi",660,580,740,-4.4,-6.1,-2.8
"98600","Kursu","Salla","Lappi",660,580,730,-4.4,-6.1,-2.8
"98850","Kuosku","Savukoski","Lappi",660,580,740,-4.4,-6.1,-2.8
"98995","Hautajärvi","Salla","Lappi",660,580,740,-4.3,-6,-2.5
"98760","Hirvasvaara-Paloperä","Salla","Lappi",650,570,720,-4.5,-6.2,-2.9
"98950","Saija","Salla","Lappi",650,570,730,-4.4,-6,-2.6
"98970","Onkamojärvi","Salla","Lappi",650,570,730,-4.4,-6,-2.6
"98580","Luiro","Pelkosenniemi","Lappi",640,560,710,-4.6,-6.3,-3
"98630","Ahvenselkä","Salla","Lappi",640,560,710,-4.6,-6.3,-3
"98720","Suomutunturi","Kemijärvi","Lappi",640,560,720,-4.6,-6.3,-3
"98770","Aholanvaara","Salla","Lappi",640,560,720,-4.6,-6.3,-3
"97430","Taapajärvi","Kolari","Lappi",640,550,730,-3.1,-5.2,-1.3
"98550","Suvanto","Pelkosenniemi","Lappi",630,550,700,-4.7,-6.4,-3
"98790","Paloperä","Salla","Lappi",630,550,710,-4.7,-6.4,-3
"98120","Särkikangas","Kemijärvi","Lappi",600,540,660,-4.2,-6.3,-2.1
"98810","Lunkkaus","Savukoski","Lappi",620,540,690,-4.8,-6.5,-3
"98570","Aapajärvi","Pelkosenniemi","Lappi",610,530,690,-4.9,-6.6,-3.1
"98820","Värriö","Savukoski","Lappi",610,530,680,-4.9,-6.6,-3.2
"94830","Pikku Berliini-Hepola","Kemi","Lappi",570,520,610,-5.9,-7.8,-4.1
"98840","Ruuvaoja","Savukoski","Lappi",600,520,670,-5,-6.7,-3.2
"98980","Kallunki-Niemelä","Salla","Lappi",610,520,700,-4.7,-6.4,-2.8
"98830","Martti-Ruuvaoja","Savukoski","Lappi",590,510,660,-5.1,-6.9,-3.3
"98960","Naruska","Salla","Lappi",560,460,650,-5.3,-7.2,-3.2
"33180","Lapinniemi-Käpylä","Tampere","Pirkanmaa",3710,3510,3880,0.2,-1.1,1.4
"33100","Tampere Keskus","Tampere","Pirkanmaa",3350,3270,3440,1.9,1,2.9
"33200","Tampere Keskus Läntinen","Tampere","Pirkanmaa",3360,3270,3450,1.7,0.9,2.6
"33210","Itä-Amuri-Tammerkoski","Tampere","Pirkanmaa",3270,3170,3360,1.6,0.8,2.4
"33230","Länsi-Amuri","Tampere","Pirkanmaa",3040,2950,3120,0.3,-0.6,1.2
"33500","Osmonmäki-Petsamo","Tampere","Pirkanmaa",3000,2930,3070,1.7,0.9,2.4
"33540","Kaleva","Tampere","Pirkanmaa",3010,2930,3080,2.7,1.9,3.5
"33240","Tahmela","Tampere","Pirkanmaa",2800,2700,2900,0.7,-0.2,1.7
"33250","Pispala","Tampere","Pirkanmaa",2640,2550,2740,0,-1,0.8
"33700","Messukylä","Tampere","Pirkanmaa",2570,2450,2680,-1,-2.1,0.1
"33900","Härmälä-Rantaperkiö","Tampere","Pirkanmaa",2490,2430,2550,0.7,-0.2,1.4
"33270","Epilä","Tampere","Pirkanmaa",2480,2420,2560,-0.1,-0.9,0.7
"33530","Kissanmaa","Tampere","Pirkanmaa",2480,2400,2560,1.3,0.3,2.2
"33560","Takahuhti","Tampere","Pirkanmaa",2340,2280,2390,0.4,-0.4,1.2
"33580","Atala-Linnainmaa","Tampere","Pirkanmaa",2340,2270,2400,-0.5,-1.2,0.3
"33960","Suuppa","Pirkkala","Pirkanmaa",2340,2270,2410,0.8,0,1.8
"33920","Toivio","Pirkkala","Pirkanmaa",2440,2250,2650,0.2,-0.9,1.3
"33950","Killo","Pirkkala","Pirkanmaa",2260,2170,2330,1,0,2
"33820","Koivistonkylä","Tampere","Pirkanmaa",2220,2160,2280,-0.5,-1.4,0.4
"33800","Nekala","Tampere","Pirkanmaa",2210,2140,2270,1.7,0.8,2.7
"37560","Kulju","Lempäälä","Pirkanmaa",2240,2140,2330,-0.3,-1.3,0.7
"33610","Olkahinen-Tasanne","Tampere","Pirkanmaa",2200,2130,2270,-1.4,-2.3,-0.4
"33520","Keskussairaala-alue-Kauppi","Tampere","Pirkanmaa",2150,2070,2220,0.4,-0.6,1.3
"33400","Luoteis-Tampere","Tampere","Pirkanmaa",2090,2020,2160,-1.4,-2.4,-0.5
"33300","Rahola","Tampere","Pirkanmaa",2070,2010,2140,-0.2,-1.1,0.6
"39160","Julkujärvi","Ylöjärvi","Pirkanmaa",2090,2010,2170,1.2,0.1,2.6
"33710","Kaukajärvi","Tampere","Pirkanmaa",2040,1990,2080,-0.6,-1.5,0.2
"36100","Kangasala Asemanseutu","Kangasala","Pirkanmaa",2280,1990,2560,-2.2,-3.9,-0.5
"33340","Haukiluoma-Ikuri","Tampere","Pirkanmaa",2010,1940,2070,-1.2,-2.2,-0.1
"33730","Leinola-Vehmainen","Tampere","Pirkanmaa",1990,1910,2060,-2.2,-3.2,-1.3
"37550","Kuivaspää","Lempäälä","Pirkanmaa",1950,1880,2030,-1.1,-2.1,-0.1
"33480","Manninmäki-Haavisto","Ylöjärvi","Pirkanmaa",1920,1860,1980,-1.9,-2.9,-1
"37140","Harjuniitty","Nokia","Pirkanmaa",1880,1810,1950,-1.8,-2.9,-0.8
"33430","Vuorentausta","Ylöjärvi","Pirkanmaa",1860,1800,1920,-2.2,-3.1,-1.4
"33450","Siivikkala","Ylöjärvi","Pirkanmaa",1870,1800,1940,-2.8,-3.8,-1.8
"37500","Lempäälä Keskus","Lempäälä","Pirkanmaa",1860,1790,1920,-1.5,-2.6,-0.5
"36110","Ruutana","Kangasala","Pirkanmaa",1860,1780,1940,-3,-4.3,-1.8
"33420","Lamminpää","Tampere","Pirkanmaa",1830,1750,1910,-1.6,-2.6,-0.6
"33470","Ylöjärvi Keskus","Ylöjärvi","Pirkanmaa",1790,1740,1850,-2,-2.9,-1.1
"33720","Hervanta","Tampere","Pirkanmaa",1780,1740,1830,-1.2,-2,-0.5
"37120","Koskenmäki","Nokia","Pirkanmaa",1800,1740,1850,-1.7,-2.6,-0.8
"33330","Myllypuro-Kalkku","Tampere","Pirkanmaa",1800,1730,1860,0.1,-1,1.1
"36200","Kangasala Keskus","Kangasala","Pirkanmaa",1790,1730,1850,-4,-5,-2.9
"36240","Nattari","Kangasala","Pirkanmaa",1780,1710,1840,-2.6,-3.7,-1.5
"37100","Nokia Keskus","Nokia","Pirkanmaa",1720,1670,1760,-1.8,-2.6,-0.9
"38200","Vammala Keskus","Sastamala","Pirkanmaa",1710,1640,1780,1.6,0.4,2.8
"37150","Kankaantaka","Nokia","Pirkanmaa",1660,1600,1710,-2.2,-3.1,-1.2
"33980","Pirkkala kk","Pirkkala","Pirkanmaa",1750,1580,1910,-1.9,-2.9,-1.1
"36280","Pikonlinna","Kangasala","Pirkanmaa",1710,1580,1830,-3.2,-4.2,-2.2
"36220","Suorama","Kangasala","Pirkanmaa",1620,1560,1680,-2.6,-3.7,-1.7
"33880","Höytämö","Lempäälä","Pirkanmaa",1580,1530,1630,-1.4,-2.4,-0.4
"37130","Alhoniitty","Nokia","Pirkanmaa",1580,1530,1640,-3,-3.9,-2
"33840","Peltolammi","Tampere","Pirkanmaa",1570,1520,1620,-2,-3,-1.2
"36270","Huutijärvi","Kangasala","Pirkanmaa",1590,1510,1670,-4.6,-5.8,-3.3
"33410","Lentävänniemi","Tampere","Pirkanmaa",1500,1460,1530,-2.9,-3.8,-2.2
"33870","Vuores","Tampere","Pirkanmaa",1570,1450,1680,-2.4,-3.2,-1.7
"37470","Vesilahti Keskus","Vesilahti","Pirkanmaa",1560,1450,1650,-2,-3.4,-0.7
"33310","Tesoma","Tampere","Pirkanmaa",1480,1440,1510,-1.4,-2.3,-0.6
"33680","Aitolahti","Tampere","Pirkanmaa",1580,1390,1750,-3.4,-4.5,-2.3
"39100","Hämeenkyrö Keskus","Hämeenkyrö","Pirkanmaa",1460,1390,1530,-0.6,-1.8,0.7
"36120","Suinula-Haviseva","Kangasala","Pirkanmaa",1550,1380,1710,-4.2,-5.4,-2.8
"36600","Pälkäne Keskus","Pälkäne","Pirkanmaa",1420,1360,1480,-4,-5.4,-2.6
"37570","Koivuniemi","Lempäälä","Pirkanmaa",1460,1340,1590,-2.8,-3.7,-1.8
"33380","Pitkäniemi","Nokia","Pirkanmaa",1440,1320,1580,-3.4,-4.3,-2.5
